"","OCCUPANCY_DATE","shelter_location_pair","capacity_actual_sum","capacity_funding_sum","occupied_sum","unoccupied_sum","unavailable_sum","occupancy_rate"
"3621",2023-03-22,"40 - 1320",207,207,207,0,0,1
"3622",2023-03-22,"40 - 1114",222,232,221,1,10,0.995495495495496
"3623",2023-03-22,"53 - 1103",183,186,181,2,3,0.989071038251366
"3624",2023-03-22,"2 - 1066",45,58,45,0,13,1
"3625",2023-03-22,"82 - 1163",131,148,130,1,17,0.99236641221374
"3626",2023-03-23,"40 - 1320",207,207,207,0,0,1
"3627",2023-03-23,"40 - 1114",220,232,220,0,12,1
"3628",2023-03-23,"53 - 1103",182,186,180,2,4,0.989010989010989
"3629",2023-03-23,"2 - 1066",46,58,46,0,12,1
"3630",2023-03-23,"82 - 1163",134,148,134,0,14,1
"3631",2023-03-24,"40 - 1320",206,207,206,0,1,1
"3632",2023-03-24,"40 - 1114",216,232,216,0,16,1
"3633",2023-03-24,"53 - 1103",182,186,180,2,4,0.989010989010989
"3634",2023-03-24,"2 - 1066",47,58,47,0,11,1
"3635",2023-03-24,"82 - 1163",132,148,132,0,16,1
"3636",2023-03-25,"40 - 1320",206,207,206,0,1,1
"3637",2023-03-25,"40 - 1114",216,232,216,0,16,1
"3638",2023-03-25,"53 - 1103",183,186,181,2,3,0.989071038251366
"3639",2023-03-25,"2 - 1066",47,58,47,0,11,1
"3640",2023-03-25,"82 - 1163",131,148,131,0,17,1
"3641",2023-03-26,"40 - 1320",207,207,207,0,0,1
"3642",2023-03-26,"40 - 1114",216,232,216,0,16,1
"3643",2023-03-26,"53 - 1103",184,186,182,2,2,0.989130434782609
"3644",2023-03-26,"2 - 1066",47,58,46,1,11,0.978723404255319
"3645",2023-03-26,"82 - 1163",132,148,132,0,16,1
"3646",2023-03-27,"40 - 1320",206,207,206,0,1,1
"3647",2023-03-27,"40 - 1114",215,231,215,0,16,1
"3648",2023-03-27,"53 - 1103",184,186,183,1,2,0.994565217391304
"3649",2023-03-27,"2 - 1066",46,58,46,0,12,1
"3650",2023-03-27,"82 - 1163",132,148,132,0,16,1
"3651",2023-03-28,"40 - 1320",207,207,207,0,0,1
"3652",2023-03-28,"40 - 1114",215,231,215,0,16,1
"3653",2023-03-28,"53 - 1103",184,186,183,1,2,0.994565217391304
"3654",2023-03-28,"2 - 1066",48,58,46,2,10,0.958333333333333
"3655",2023-03-28,"82 - 1163",135,148,135,0,13,1
"3656",2023-03-29,"40 - 1320",207,207,207,0,0,1
"3657",2023-03-29,"40 - 1114",217,231,217,0,14,1
"3658",2023-03-29,"53 - 1103",185,186,184,1,1,0.994594594594595
"3659",2023-03-29,"2 - 1066",48,58,48,0,10,1
"3660",2023-03-29,"82 - 1163",135,148,135,0,13,1
"3661",2023-03-30,"40 - 1320",207,207,207,0,0,1
"3662",2023-03-30,"40 - 1114",216,231,216,0,15,1
"3663",2023-03-30,"53 - 1103",185,186,185,0,1,1
"3664",2023-03-30,"2 - 1066",47,58,47,0,11,1
"3665",2023-03-30,"82 - 1163",134,148,134,0,14,1
"3666",2023-03-31,"40 - 1320",205,207,205,0,2,1
"3667",2023-03-31,"40 - 1114",213,231,213,0,18,1
"3668",2023-03-31,"53 - 1103",185,186,185,0,1,1
"3669",2023-03-31,"2 - 1066",47,58,47,0,11,1
"3670",2023-03-31,"82 - 1163",135,148,135,0,13,1
"3671",2023-04-01,"40 - 1320",205,207,205,0,2,1
"3672",2023-04-01,"40 - 1114",211,231,211,0,20,1
"3673",2023-04-01,"53 - 1103",185,186,183,2,1,0.989189189189189
"3674",2023-04-01,"2 - 1066",44,58,44,0,14,1
"3675",2023-04-01,"82 - 1163",130,148,130,0,18,1
"3676",2023-04-02,"40 - 1320",206,207,206,0,1,1
"3677",2023-04-02,"40 - 1114",211,231,211,0,20,1
"3678",2023-04-02,"53 - 1103",183,186,183,0,3,1
"3679",2023-04-02,"2 - 1066",44,58,44,0,14,1
"3680",2023-04-02,"82 - 1163",131,148,131,0,17,1
"3681",2023-04-03,"40 - 1320",207,207,207,0,0,1
"3682",2023-04-03,"40 - 1114",212,231,212,0,19,1
"3683",2023-04-03,"53 - 1103",184,186,181,3,2,0.983695652173913
"3684",2023-04-03,"2 - 1066",44,58,43,1,14,0.977272727272727
"3685",2023-04-03,"82 - 1163",132,148,132,0,16,1
"3686",2023-04-04,"40 - 1320",207,207,207,0,0,1
"3687",2023-04-04,"40 - 1114",213,231,213,0,18,1
"3688",2023-04-04,"53 - 1103",184,186,183,1,2,0.994565217391304
"3689",2023-04-04,"2 - 1066",45,58,44,1,13,0.977777777777778
"3690",2023-04-04,"82 - 1163",132,148,132,0,16,1
"3691",2023-04-05,"40 - 1320",204,207,204,0,3,1
"3692",2023-04-05,"40 - 1114",214,231,214,0,17,1
"3693",2023-04-05,"53 - 1103",185,186,182,3,1,0.983783783783784
"3694",2023-04-05,"2 - 1066",45,58,45,0,13,1
"3695",2023-04-05,"82 - 1163",131,148,131,0,17,1
"3696",2023-04-06,"40 - 1320",206,207,205,1,1,0.995145631067961
"3697",2023-04-06,"40 - 1114",215,232,215,0,17,1
"3698",2023-04-06,"53 - 1103",186,186,185,1,0,0.994623655913978
"3699",2023-04-06,"2 - 1066",45,58,45,0,13,1
"3700",2023-04-06,"82 - 1163",136,148,133,3,12,0.977941176470588
"3701",2023-04-07,"40 - 1320",206,207,206,0,1,1
"3702",2023-04-07,"40 - 1114",217,232,215,2,15,0.990783410138249
"3703",2023-04-07,"53 - 1103",185,186,183,2,1,0.989189189189189
"3704",2023-04-07,"2 - 1066",47,58,46,1,11,0.978723404255319
"3705",2023-04-07,"82 - 1163",133,148,133,0,15,1
"3706",2023-04-08,"40 - 1320",207,207,207,0,0,1
"3707",2023-04-08,"40 - 1114",217,232,215,2,15,0.990783410138249
"3708",2023-04-08,"53 - 1103",185,186,183,2,1,0.989189189189189
"3709",2023-04-08,"2 - 1066",47,58,47,0,11,1
"3710",2023-04-08,"82 - 1163",134,148,134,0,14,1
"3711",2023-04-09,"40 - 1320",207,207,207,0,0,1
"3712",2023-04-09,"40 - 1114",217,232,215,2,15,0.990783410138249
"3713",2023-04-09,"53 - 1103",186,186,183,3,0,0.983870967741935
"3714",2023-04-09,"2 - 1066",46,58,46,0,12,1
"3715",2023-04-09,"82 - 1163",134,148,134,0,14,1
"3716",2023-04-10,"40 - 1320",207,207,207,0,0,1
"3717",2023-04-10,"40 - 1114",216,232,214,2,16,0.990740740740741
"3718",2023-04-10,"53 - 1103",186,186,185,1,0,0.994623655913978
"3719",2023-04-10,"2 - 1066",47,58,46,1,11,0.978723404255319
"3720",2023-04-10,"82 - 1163",131,134,130,1,3,0.99236641221374
"3721",2023-04-11,"40 - 1320",206,207,206,0,1,1
"3722",2023-04-11,"40 - 1114",212,232,211,1,20,0.995283018867924
"3723",2023-04-11,"53 - 1103",185,186,185,0,1,1
"3724",2023-04-11,"2 - 1066",47,58,47,0,11,1
"3725",2023-04-11,"82 - 1163",134,134,134,0,0,1
"3726",2023-04-12,"40 - 1320",206,207,206,0,1,1
"3727",2023-04-12,"40 - 1114",213,232,213,0,19,1
"3728",2023-04-12,"53 - 1103",186,186,183,3,0,0.983870967741935
"3729",2023-04-12,"2 - 1066",46,58,46,0,12,1
"3730",2023-04-12,"82 - 1163",135,134,135,0,-1,1
"3731",2023-04-13,"40 - 1320",206,207,206,0,1,1
"3732",2023-04-13,"40 - 1114",215,232,214,1,17,0.995348837209302
"3733",2023-04-13,"53 - 1103",186,186,182,4,0,0.978494623655914
"3734",2023-04-13,"2 - 1066",46,58,46,0,12,1
"3735",2023-04-13,"82 - 1163",137,148,137,0,11,1
"3736",2023-04-14,"40 - 1320",204,207,204,0,3,1
"3737",2023-04-14,"40 - 1114",213,232,213,0,19,1
"3738",2023-04-14,"53 - 1103",184,186,182,2,2,0.989130434782609
"3739",2023-04-14,"2 - 1066",46,58,46,0,12,1
"3740",2023-04-14,"82 - 1163",139,148,139,0,9,1
"3741",2023-04-15,"40 - 1320",205,207,205,0,2,1
"3742",2023-04-15,"40 - 1114",214,232,213,1,18,0.995327102803738
"3743",2023-04-15,"53 - 1103",184,186,182,2,2,0.989130434782609
"3744",2023-04-15,"2 - 1066",46,58,46,0,12,1
"3745",2023-04-15,"82 - 1163",140,148,140,0,8,1
"3746",2023-04-16,"40 - 1320",205,207,205,0,2,1
"3747",2023-04-16,"40 - 1114",214,232,213,1,18,0.995327102803738
"3748",2023-04-16,"53 - 1103",183,186,180,3,3,0.983606557377049
"3749",2023-04-16,"2 - 1066",46,58,46,0,12,1
"3750",2023-04-16,"82 - 1163",138,148,136,2,10,0.985507246376812
"3751",2023-04-17,"40 - 1320",206,207,206,0,1,1
"3752",2023-04-17,"40 - 1114",213,232,213,0,19,1
"3753",2023-04-17,"53 - 1103",184,186,182,2,2,0.989130434782609
"3754",2023-04-17,"2 - 1066",46,58,46,0,12,1
"3755",2023-04-17,"82 - 1163",140,148,140,0,8,1
"3756",2023-04-18,"40 - 1320",205,207,205,0,2,1
"3757",2023-04-18,"40 - 1114",213,232,213,0,19,1
"3758",2023-04-18,"53 - 1103",184,186,183,1,2,0.994565217391304
"3759",2023-04-18,"2 - 1066",46,58,46,0,12,1
"3760",2023-04-18,"82 - 1163",138,148,138,0,10,1
"3761",2023-04-19,"40 - 1320",206,207,206,0,1,1
"3762",2023-04-19,"40 - 1114",210,232,210,0,22,1
"3763",2023-04-19,"53 - 1103",184,186,184,0,2,1
"3764",2023-04-19,"2 - 1066",46,58,46,0,12,1
"3765",2023-04-19,"82 - 1163",141,148,141,0,7,1
"3766",2023-04-20,"40 - 1320",206,207,206,0,1,1
"3767",2023-04-20,"40 - 1114",209,232,209,0,23,1
"3768",2023-04-20,"53 - 1103",183,186,183,0,3,1
"3769",2023-04-20,"2 - 1066",46,58,46,0,12,1
"3770",2023-04-20,"82 - 1163",140,148,140,0,8,1
"3771",2023-04-21,"40 - 1320",206,207,206,0,1,1
"3772",2023-04-21,"40 - 1114",209,232,209,0,23,1
"3773",2023-04-21,"53 - 1103",183,186,181,2,3,0.989071038251366
"3774",2023-04-21,"2 - 1066",45,58,45,0,13,1
"3775",2023-04-21,"82 - 1163",142,148,142,0,6,1
"3776",2023-04-22,"40 - 1320",207,207,206,1,0,0.995169082125604
"3777",2023-04-22,"40 - 1114",209,232,209,0,23,1
"3778",2023-04-22,"53 - 1103",182,186,180,2,4,0.989010989010989
"3779",2023-04-22,"2 - 1066",45,58,45,0,13,1
"3780",2023-04-22,"82 - 1163",143,148,143,0,5,1
"3781",2023-04-23,"40 - 1320",207,207,206,1,0,0.995169082125604
"3782",2023-04-23,"40 - 1114",209,232,209,0,23,1
"3783",2023-04-23,"53 - 1103",182,186,179,3,4,0.983516483516483
"3784",2023-04-23,"2 - 1066",45,58,45,0,13,1
"3785",2023-04-23,"82 - 1163",142,148,142,0,6,1
"3786",2023-04-24,"40 - 1320",207,207,206,1,0,0.995169082125604
"3787",2023-04-24,"40 - 1114",207,232,206,1,25,0.995169082125604
"3788",2023-04-24,"53 - 1103",184,186,183,1,2,0.994565217391304
"3789",2023-04-24,"2 - 1066",46,58,45,1,12,0.978260869565217
"3790",2023-04-24,"82 - 1163",144,148,144,0,4,1
"3791",2023-04-25,"40 - 1320",206,207,205,1,1,0.995145631067961
"3792",2023-04-25,"40 - 1114",207,232,205,2,25,0.990338164251208
"3793",2023-04-25,"53 - 1103",184,186,183,1,2,0.994565217391304
"3794",2023-04-25,"2 - 1066",46,58,45,1,12,0.978260869565217
"3795",2023-04-25,"82 - 1163",145,148,145,0,3,1
"3796",2023-04-26,"40 - 1320",206,207,205,1,1,0.995145631067961
"3797",2023-04-26,"40 - 1114",206,232,205,1,26,0.995145631067961
"3798",2023-04-26,"53 - 1103",185,186,184,1,1,0.994594594594595
"3799",2023-04-26,"2 - 1066",46,58,46,0,12,1
"3800",2023-04-26,"82 - 1163",145,148,145,0,3,1
"3801",2023-04-27,"40 - 1320",206,207,205,1,1,0.995145631067961
"3802",2023-04-27,"40 - 1114",205,232,205,0,27,1
"3803",2023-04-27,"53 - 1103",185,186,185,0,1,1
"3804",2023-04-27,"2 - 1066",46,58,46,0,12,1
"3805",2023-04-27,"82 - 1163",142,148,142,0,6,1
"3806",2023-04-28,"40 - 1320",206,207,206,0,1,1
"3807",2023-04-28,"40 - 1114",205,232,204,1,27,0.995121951219512
"3808",2023-04-28,"53 - 1103",186,186,185,1,0,0.994623655913978
"3809",2023-04-28,"2 - 1066",47,58,47,0,11,1
"3810",2023-04-28,"82 - 1163",139,148,139,0,9,1
"3811",2023-04-29,"40 - 1320",205,207,205,0,2,1
"3812",2023-04-29,"40 - 1114",207,232,206,1,25,0.995169082125604
"3813",2023-04-29,"53 - 1103",185,186,183,2,1,0.989189189189189
"3814",2023-04-29,"2 - 1066",47,58,47,0,11,1
"3815",2023-04-29,"82 - 1163",140,148,140,0,8,1
"3816",2023-04-30,"40 - 1320",206,207,206,0,1,1
"3817",2023-04-30,"40 - 1114",207,232,205,2,25,0.990338164251208
"3818",2023-04-30,"53 - 1103",183,186,182,1,3,0.994535519125683
"3819",2023-04-30,"2 - 1066",47,58,46,1,11,0.978723404255319
"3820",2023-04-30,"82 - 1163",136,148,136,0,12,1
"3821",2023-05-01,"40 - 1320",205,207,205,0,2,1
"3822",2023-05-01,"40 - 1114",205,232,204,1,27,0.995121951219512
"3823",2023-05-01,"53 - 1103",185,186,183,2,1,0.989189189189189
"3824",2023-05-01,"2 - 1066",46,58,46,0,12,1
"3825",2023-05-01,"82 - 1163",140,148,140,0,8,1
"3826",2023-05-02,"40 - 1320",204,207,204,0,3,1
"3827",2023-05-02,"40 - 1114",201,232,200,1,31,0.995024875621891
"3828",2023-05-02,"53 - 1103",182,186,182,0,4,1
"3829",2023-05-02,"2 - 1066",45,58,45,0,13,1
"3830",2023-05-02,"82 - 1163",140,148,140,0,8,1
"3831",2023-05-03,"40 - 1320",202,207,201,1,5,0.995049504950495
"3832",2023-05-03,"40 - 1114",200,232,198,2,32,0.99
"3833",2023-05-03,"53 - 1103",183,186,183,0,3,1
"3834",2023-05-03,"2 - 1066",45,58,45,0,13,1
"3835",2023-05-03,"82 - 1163",140,148,140,0,8,1
"3836",2023-05-04,"40 - 1320",204,207,204,0,3,1
"3837",2023-05-04,"40 - 1114",201,232,201,0,31,1
"3838",2023-05-04,"53 - 1103",185,186,185,0,1,1
"3839",2023-05-04,"2 - 1066",45,58,45,0,13,1
"3840",2023-05-04,"82 - 1163",136,134,136,0,-2,1
"3841",2023-05-05,"40 - 1320",205,207,204,1,2,0.995121951219512
"3842",2023-05-05,"40 - 1114",204,232,204,0,28,1
"3843",2023-05-05,"53 - 1103",183,186,183,0,3,1
"3844",2023-05-05,"2 - 1066",44,58,44,0,14,1
"3845",2023-05-05,"82 - 1163",140,148,140,0,8,1
"3846",2023-05-06,"40 - 1320",202,207,202,0,5,1
"3847",2023-05-06,"40 - 1114",209,232,209,0,23,1
"3848",2023-05-06,"53 - 1103",184,186,183,1,2,0.994565217391304
"3849",2023-05-06,"2 - 1066",43,58,43,0,15,1
"3850",2023-05-06,"82 - 1163",140,148,140,0,8,1
"3851",2023-05-07,"40 - 1320",205,207,205,0,2,1
"3852",2023-05-07,"40 - 1114",211,232,211,0,21,1
"3853",2023-05-07,"53 - 1103",183,186,183,0,3,1
"3854",2023-05-07,"2 - 1066",45,58,45,0,13,1
"3855",2023-05-07,"82 - 1163",140,148,139,1,8,0.992857142857143
"3856",2023-05-08,"40 - 1320",206,207,206,0,1,1
"3857",2023-05-08,"40 - 1114",212,232,212,0,20,1
"3858",2023-05-08,"53 - 1103",184,186,184,0,2,1
"3859",2023-05-08,"2 - 1066",45,58,45,0,13,1
"3860",2023-05-08,"82 - 1163",140,148,140,0,8,1
"3861",2023-05-09,"40 - 1320",206,207,206,0,1,1
"3862",2023-05-09,"40 - 1114",211,232,211,0,21,1
"3863",2023-05-09,"53 - 1103",185,186,185,0,1,1
"3864",2023-05-09,"2 - 1066",43,58,43,0,15,1
"3865",2023-05-09,"82 - 1163",138,148,138,0,10,1
"3866",2023-05-10,"40 - 1320",207,207,207,0,0,1
"3867",2023-05-10,"40 - 1114",209,232,208,1,23,0.995215311004785
"3868",2023-05-10,"53 - 1103",184,186,184,0,2,1
"3869",2023-05-10,"2 - 1066",43,58,43,0,15,1
"3870",2023-05-10,"82 - 1163",137,148,137,0,11,1
"3871",2023-05-11,"40 - 1320",207,207,207,0,0,1
"3872",2023-05-11,"40 - 1114",211,232,210,1,21,0.995260663507109
"3873",2023-05-11,"53 - 1103",185,186,185,0,1,1
"3874",2023-05-11,"2 - 1066",44,58,43,1,14,0.977272727272727
"3875",2023-05-11,"82 - 1163",138,148,138,0,10,1
"3876",2023-05-12,"40 - 1320",205,207,205,0,2,1
"3877",2023-05-12,"40 - 1114",210,232,210,0,22,1
"3878",2023-05-12,"53 - 1103",185,186,185,0,1,1
"3879",2023-05-12,"2 - 1066",49,58,44,5,9,0.897959183673469
"3880",2023-05-12,"82 - 1163",142,148,142,0,6,1
"3881",2023-05-13,"40 - 1320",205,207,205,0,2,1
"3882",2023-05-13,"40 - 1114",209,232,209,0,23,1
"3883",2023-05-13,"53 - 1103",183,186,183,0,3,1
"3884",2023-05-13,"2 - 1066",49,58,46,3,9,0.938775510204082
"3885",2023-05-13,"82 - 1163",140,148,140,0,8,1
"3886",2023-05-14,"40 - 1320",207,207,207,0,0,1
"3887",2023-05-14,"40 - 1114",213,232,211,2,19,0.990610328638498
"3888",2023-05-14,"53 - 1103",184,186,183,1,2,0.994565217391304
"3889",2023-05-14,"2 - 1066",48,58,46,2,10,0.958333333333333
"3890",2023-05-14,"82 - 1163",142,148,142,0,6,1
"3891",2023-05-15,"40 - 1320",207,207,204,3,0,0.985507246376812
"3892",2023-05-15,"40 - 1114",212,232,212,0,20,1
"3893",2023-05-15,"53 - 1103",185,186,183,2,1,0.989189189189189
"3894",2023-05-15,"2 - 1066",48,58,48,0,10,1
"3895",2023-05-15,"82 - 1163",143,148,143,0,5,1
"3896",2023-05-16,"40 - 1320",205,207,205,0,2,1
"3897",2023-05-16,"40 - 1114",211,232,209,2,21,0.990521327014218
"3898",2023-05-16,"53 - 1103",182,186,182,0,4,1
"3899",2023-05-16,"2 - 1066",48,58,47,1,10,0.979166666666667
"3900",2023-05-16,"82 - 1163",146,148,146,0,2,1
"3901",2023-05-17,"40 - 1320",206,207,205,1,1,0.995145631067961
"3902",2023-05-17,"40 - 1114",208,232,208,0,24,1
"3903",2023-05-17,"53 - 1103",182,186,179,3,4,0.983516483516483
"3904",2023-05-17,"2 - 1066",48,58,48,0,10,1
"3905",2023-05-17,"82 - 1163",145,148,145,0,3,1
"3906",2023-05-18,"40 - 1320",207,207,207,0,0,1
"3907",2023-05-18,"40 - 1114",207,232,207,0,25,1
"3908",2023-05-18,"53 - 1103",181,186,181,0,5,1
"3909",2023-05-18,"2 - 1066",47,58,47,0,11,1
"3910",2023-05-18,"82 - 1163",145,148,145,0,3,1
"3911",2023-05-19,"40 - 1320",207,207,207,0,0,1
"3912",2023-05-19,"40 - 1114",209,232,208,1,23,0.995215311004785
"3913",2023-05-19,"53 - 1103",182,186,181,1,4,0.994505494505495
"3914",2023-05-19,"2 - 1066",47,58,47,0,11,1
"3915",2023-05-19,"82 - 1163",145,148,145,0,3,1
"3916",2023-05-20,"40 - 1320",207,207,207,0,0,1
"3917",2023-05-20,"40 - 1114",210,232,210,0,22,1
"3918",2023-05-20,"53 - 1103",185,186,183,2,1,0.989189189189189
"3919",2023-05-20,"2 - 1066",49,58,48,1,9,0.979591836734694
"3920",2023-05-20,"82 - 1163",145,148,145,0,3,1
"3921",2023-05-21,"40 - 1320",207,207,207,0,0,1
"3922",2023-05-21,"40 - 1114",212,232,212,0,20,1
"3923",2023-05-21,"53 - 1103",185,186,185,0,1,1
"3924",2023-05-21,"2 - 1066",49,58,48,1,9,0.979591836734694
"3925",2023-05-21,"82 - 1163",144,148,144,0,4,1
"3926",2023-05-22,"40 - 1320",207,207,207,0,0,1
"3927",2023-05-22,"40 - 1114",212,232,212,0,20,1
"3928",2023-05-22,"53 - 1103",186,186,185,1,0,0.994623655913978
"3929",2023-05-22,"2 - 1066",49,58,49,0,9,1
"3930",2023-05-22,"82 - 1163",142,148,142,0,6,1
"3931",2023-05-23,"40 - 1320",206,207,206,0,1,1
"3932",2023-05-23,"40 - 1114",211,232,211,0,21,1
"3933",2023-05-23,"53 - 1103",185,186,183,2,1,0.989189189189189
"3934",2023-05-23,"2 - 1066",49,58,49,0,9,1
"3935",2023-05-23,"82 - 1163",143,148,142,1,5,0.993006993006993
"3936",2023-05-24,"40 - 1320",207,207,206,1,0,0.995169082125604
"3937",2023-05-24,"40 - 1114",211,232,210,1,21,0.995260663507109
"3938",2023-05-24,"53 - 1103",185,186,183,2,1,0.989189189189189
"3939",2023-05-24,"2 - 1066",49,58,49,0,9,1
"3940",2023-05-24,"82 - 1163",144,148,144,0,4,1
"3941",2023-05-25,"40 - 1320",207,207,207,0,0,1
"3942",2023-05-25,"40 - 1114",212,232,211,1,20,0.995283018867924
"3943",2023-05-25,"53 - 1103",185,186,184,1,1,0.994594594594595
"3944",2023-05-25,"2 - 1066",47,58,47,0,11,1
"3945",2023-05-25,"82 - 1163",143,148,143,0,5,1
"3946",2023-05-26,"40 - 1320",207,207,207,0,0,1
"3947",2023-05-26,"40 - 1114",213,232,213,0,19,1
"3948",2023-05-26,"53 - 1103",185,186,184,1,1,0.994594594594595
"3949",2023-05-26,"2 - 1066",47,58,47,0,11,1
"3950",2023-05-26,"82 - 1163",146,148,146,0,2,1
"3951",2023-05-27,"40 - 1320",207,207,207,0,0,1
"3952",2023-05-27,"40 - 1114",213,232,213,0,19,1
"3953",2023-05-27,"53 - 1103",185,186,185,0,1,1
"3954",2023-05-27,"2 - 1066",48,58,47,1,10,0.979166666666667
"3955",2023-05-27,"82 - 1163",144,148,144,0,4,1
"3956",2023-05-28,"40 - 1320",206,207,206,0,1,1
"3957",2023-05-28,"40 - 1114",213,232,213,0,19,1
"3958",2023-05-28,"53 - 1103",184,186,184,0,2,1
"3959",2023-05-28,"2 - 1066",48,58,47,1,10,0.979166666666667
"3960",2023-05-28,"82 - 1163",143,148,143,0,5,1
"3961",2023-05-29,"40 - 1320",206,207,206,0,1,1
"3962",2023-05-29,"40 - 1114",214,232,214,0,18,1
"3963",2023-05-29,"53 - 1103",185,186,184,1,1,0.994594594594595
"3964",2023-05-29,"2 - 1066",48,58,47,1,10,0.979166666666667
"3965",2023-05-29,"82 - 1163",143,148,142,1,5,0.993006993006993
"3966",2023-05-30,"40 - 1320",206,207,206,0,1,1
"3967",2023-05-30,"40 - 1114",216,232,215,1,16,0.99537037037037
"3968",2023-05-30,"53 - 1103",185,186,184,1,1,0.994594594594595
"3969",2023-05-30,"2 - 1066",48,58,47,1,10,0.979166666666667
"3970",2023-05-30,"82 - 1163",143,148,143,0,5,1
"3971",2023-05-31,"40 - 1320",206,207,206,0,1,1
"3972",2023-05-31,"40 - 1114",213,232,213,0,19,1
"3973",2023-05-31,"53 - 1103",185,186,184,1,1,0.994594594594595
"3974",2023-05-31,"2 - 1066",47,58,47,0,11,1
"3975",2023-05-31,"82 - 1163",142,148,142,0,6,1
"3976",2023-06-01,"40 - 1320",205,207,205,0,2,1
"3977",2023-06-01,"40 - 1114",214,232,212,2,18,0.990654205607477
"3978",2023-06-01,"53 - 1103",182,186,181,1,4,0.994505494505495
"3979",2023-06-01,"2 - 1066",48,58,48,0,10,1
"3980",2023-06-01,"82 - 1163",143,148,143,0,5,1
"3981",2023-06-02,"40 - 1320",203,207,203,0,4,1
"3982",2023-06-02,"40 - 1114",212,232,212,0,20,1
"3983",2023-06-02,"53 - 1103",180,186,177,3,6,0.983333333333333
"3984",2023-06-02,"2 - 1066",48,58,48,0,10,1
"3985",2023-06-02,"82 - 1163",142,148,142,0,6,1
"3986",2023-06-03,"40 - 1320",203,207,202,1,4,0.995073891625616
"3987",2023-06-03,"40 - 1114",214,232,213,1,18,0.995327102803738
"3988",2023-06-03,"53 - 1103",184,186,179,5,2,0.972826086956522
"3989",2023-06-03,"2 - 1066",49,58,48,1,9,0.979591836734694
"3990",2023-06-03,"82 - 1163",142,148,142,0,6,1
"3991",2023-06-04,"40 - 1320",205,207,205,0,2,1
"3992",2023-06-04,"40 - 1114",215,232,215,0,17,1
"3993",2023-06-04,"53 - 1103",184,186,181,3,2,0.983695652173913
"3994",2023-06-04,"2 - 1066",48,58,47,1,10,0.979166666666667
"3995",2023-06-04,"82 - 1163",143,148,143,0,5,1
"3996",2023-06-05,"40 - 1320",205,207,205,0,2,1
"3997",2023-06-05,"40 - 1114",219,232,218,1,13,0.995433789954338
"3998",2023-06-05,"53 - 1103",183,186,182,1,3,0.994535519125683
"3999",2023-06-05,"2 - 1066",48,58,48,0,10,1
"4000",2023-06-05,"82 - 1163",141,148,141,0,7,1
"4001",2023-06-06,"40 - 1320",205,207,205,0,2,1
"4002",2023-06-06,"40 - 1114",219,232,218,1,13,0.995433789954338
"4003",2023-06-06,"53 - 1103",184,186,183,1,2,0.994565217391304
"4004",2023-06-06,"2 - 1066",48,58,47,1,10,0.979166666666667
"4005",2023-06-06,"82 - 1163",139,148,139,0,9,1
"4006",2023-06-07,"40 - 1320",205,207,205,0,2,1
"4007",2023-06-07,"40 - 1114",221,232,220,1,11,0.995475113122172
"4008",2023-06-07,"53 - 1103",184,186,183,1,2,0.994565217391304
"4009",2023-06-07,"2 - 1066",48,58,48,0,10,1
"4010",2023-06-07,"82 - 1163",145,148,145,0,3,1
"4011",2023-06-08,"40 - 1320",205,207,205,0,2,1
"4012",2023-06-08,"40 - 1114",224,232,223,1,8,0.995535714285714
"4013",2023-06-08,"53 - 1103",184,186,184,0,2,1
"4014",2023-06-08,"2 - 1066",48,58,48,0,10,1
"4015",2023-06-08,"82 - 1163",145,148,145,0,3,1
"4016",2023-06-09,"40 - 1320",205,207,205,0,2,1
"4017",2023-06-09,"40 - 1114",225,232,225,0,7,1
"4018",2023-06-09,"53 - 1103",183,186,181,2,3,0.989071038251366
"4019",2023-06-09,"2 - 1066",48,58,48,0,10,1
"4020",2023-06-09,"82 - 1163",145,148,145,0,3,1
"4021",2023-06-10,"40 - 1320",205,207,205,0,2,1
"4022",2023-06-10,"40 - 1114",226,232,225,1,6,0.995575221238938
"4023",2023-06-10,"53 - 1103",182,186,181,1,4,0.994505494505495
"4024",2023-06-10,"2 - 1066",48,58,48,0,10,1
"4025",2023-06-10,"82 - 1163",144,134,144,0,-10,1
"4026",2023-06-11,"40 - 1320",205,207,205,0,2,1
"4027",2023-06-11,"40 - 1114",225,232,225,0,7,1
"4028",2023-06-11,"53 - 1103",183,186,183,0,3,1
"4029",2023-06-11,"2 - 1066",48,58,48,0,10,1
"4030",2023-06-11,"82 - 1163",146,134,146,0,-12,1
"4031",2023-06-12,"40 - 1320",205,207,205,0,2,1
"4032",2023-06-12,"40 - 1114",225,232,223,2,7,0.991111111111111
"4033",2023-06-12,"53 - 1103",186,186,185,1,0,0.994623655913978
"4034",2023-06-12,"2 - 1066",48,58,48,0,10,1
"4035",2023-06-12,"82 - 1163",144,134,144,0,-10,1
"4036",2023-06-13,"40 - 1320",206,207,206,0,1,1
"4037",2023-06-13,"40 - 1114",223,232,222,1,9,0.995515695067265
"4038",2023-06-13,"53 - 1103",186,186,185,1,0,0.994623655913978
"4039",2023-06-13,"2 - 1066",48,58,48,0,10,1
"4040",2023-06-13,"82 - 1163",143,134,143,0,-9,1
"4041",2023-06-14,"40 - 1320",206,207,206,0,1,1
"4042",2023-06-14,"40 - 1114",221,232,221,0,11,1
